precinct,total_crimes,pct_felony,pct_misdemeanor,pct_violation,pct_theft,pct_assault,pct_drug,pct_fraud,pct_harassment,pct_night,borough,area_km2,crimes_per_km2,raw_crimes_per_km2,raw_pct_felony,raw_pct_misdemeanor,raw_pct_theft,raw_pct_assault,raw_pct_drug,raw_pct_fraud,raw_pct_harassment,raw_pct_night
110,33402,-0.012286236107436005,0.8395052986706871,12.681875336806177,0.757282715162488,1.0174658452482004,-0.7275866373366199,-0.5948227015839599,-0.9690545501589889,0.617951750969396,QUEENS,14.8,-0.684577216979248,2256.8918918918916,32.33638704269205,54.98173762050177,44.922459732950124,21.627447458236034,0.9789832944135081,1.4130890365846356,12.493263876414586,27.651038859948507
111,12648,2.9611030543170433,-3.204246247585402,16.326691967109426,0.8058014574747965,-1.2431948677411548,-0.9325536824795301,0.3694800840465266,0.20751440563657123,-0.35746486551848666,QUEENS,19.2,-1.1966366853310613,658.75,42.876344086021504,40.79696394686907,45.398481973434535,11.756799493991146,0.5929791271347249,4.063883617963315,15.978810879190386,24.27261227071474
112,15589,-1.6335870627385907,2.2858229343857115,13.35557123612804,1.4019825761355955,-1.5939844038675366,-1.0498625469560101,0.09524279828650073,-0.7515990320193984,-0.9498634077194961,QUEENS,12.9,-1.0205078367548481,1208.4496124031007,26.589261658862018,60.05516710500994,51.24767464237604,10.225158765796396,0.3720572198344987,3.310026300596575,13.137468727949194,22.22079671563282
113,30874,-0.06760019284036368,0.28266471291748585,14.831249595128588,-1.1325194649346855,0.3422208255076594,-0.499274280991378,0.1931127425133979,-0.24763915035126605,0.2869245970141628,QUEENS,14.7,-0.7347596464919222,2100.2721088435374,32.14031223683358,53.02843816803783,26.38142126060763,18.67914750275313,1.4089525166807022,3.579063289499255,14.630433374360303,26.504502170110772
114,38998,-0.37943703913121374,-0.03607516706105457,17.05472075491051,-0.11823859741165457,0.027734365545241682,-0.4903739101454887,-0.3094529712991075,0.5066422876593832,1.098914392385871,QUEENS,12.3,-0.3918265727987653,3170.569105691057,31.034924867941942,51.91035437714755,36.332632442689366,17.306015693112467,1.4257141391866248,2.1975485922354996,16.864967434227395,29.316888045540797
115,33913,-0.03993615481210575,0.5335587648496383,13.853094683454723,-0.2016367814748632,0.9833501148418897,-0.42383282585672943,0.08823901992053265,-0.5607982234389358,2.5817694498827404,QUEENS,17.5,-0.7867897517577389,1937.8857142857144,32.238374664582906,53.90853065196237,35.5144045056468,21.478489074985994,1.551027629522602,3.290773449709551,13.70270987526907,34.45286468315985
116,19,4.228346695763768,-2.8312803420817594,10.526315789473683,-1.6756583173081787,4.502057665942816,-1.2474238051962263,8.464250970102473,-1.6330106106892655,1.7520143466812093,QUEENS,5.0,-1.4064887331989777,3.8,47.368421052631575,42.10526315789473,21.052631578947366,36.84210526315789,0.0,26.31578947368421,10.526315789473683,31.57894736842105
120,31922,-1.6670136099997683,0.24003263791199678,20.650335192030575,-1.5643587819132423,0.20320697392996495,0.7520071950206231,-0.25874304257128783,1.7400051375480594,0.15689406713249832,STATEN ISLAND,58.7,-1.2334625993850459,543.8160136286201,26.470772507988222,52.8788922999812,22.14460246851701,18.072175928826514,3.7654282313138276,2.336946306622392,20.518764488440574,26.054131946619886
121,24866,-2.325279593069184,1.1768388153640141,19.697579023566316,-0.6295756940392772,-0.5942643089153932,-0.5427306429131328,0.03369454999085938,1.4057935791387322,-0.23976153656573077,STATEN ISLAND,35.2,-1.1813626300456836,706.4204545454545,24.137376337167215,56.16504463926647,31.31585297192954,14.590203490710207,1.327113327435052,3.1408348749296224,19.528673690983673,24.680286334754285
122,19806,-1.961570521785557,-0.1733381163147413,23.14450166616177,-0.9385619083360534,-1.0553462086933765,-0.34661100310084797,0.3439630599370221,2.5718016656382563,-0.6860875269641785,STATEN ISLAND,30.4,-1.1989554365882356,651.5131578947369,25.426638392406343,51.428859941431895,28.284358275270122,12.576996869635465,1.6964556195092395,3.993739270928002,22.982934464303746,23.134403716045643
123,10490,-1.8035865496633523,0.609638523319317,19.837940896091517,-0.8006169336725766,-1.2962235411398708,-0.05280715993343318,0.3198848258783978,1.420087856327839,0.9355869713192896,STATEN ISLAND,22.1,-1.255620623882181,474.6606334841629,25.986653956148714,54.17540514775977,29.637750238322212,11.525262154432793,2.2497616777883698,3.9275500476644423,19.571020019065777,28.751191611058154
