date,year,hour,lat,lon,precinct,borough,offense_desc,law_category,premise_type
2023-02-15,2023,18.0,40.85121316769,-73.93521605199,34,MANHATTAN,SEX CRIMES,MISDEMEANOR,STREET
2023-06-29,2023,8.0,40.735948,-73.933717,108,QUEENS,GRAND LARCENY,FELONY,CHAIN STORE
2023-11-02,2023,15.0,40.699246,-73.939296,81,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,GROCERY/BODEGA
2023-09-07,2023,10.0,40.8272,-73.897722,41,BRONX,HARRASSMENT 2,VIOLATION,PUBLIC BUILDING
2023-11-22,2023,0.0,40.59401905866,-73.96085431584,61,BROOKLYN,RAPE,FELONY,STREET
2023-07-01,2023,13.0,40.889232,-73.91553,50,BRONX,GRAND LARCENY,FELONY,SMALL MERCHANT
2023-09-08,2023,10.0,40.818853,-73.838153,45,BRONX,GRAND LARCENY,FELONY,CHAIN STORE
2023-10-16,2023,14.0,40.844613,-73.815241,45,BRONX,GRAND LARCENY,FELONY,MARINA/PIER
2023-12-01,2023,12.0,40.587506,-73.811705,100,QUEENS,GRAND LARCENY,FELONY,SMALL MERCHANT
2023-05-31,2023,16.0,40.726686,-73.985951,9,MANHATTAN,GRAND LARCENY,FELONY,BAR/NIGHT CLUB
2023-09-21,2023,0.0,40.72652937698,-73.73486453789,105,QUEENS,RAPE,FELONY,PARK/PLAYGROUND
2023-01-29,2023,17.0,40.69400103026,-73.923499601,83,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-07-23,2023,3.0,40.69359304785,-73.82970516863,102,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-09-01,2022,21.0,40.68993251374,-73.9814728472,84,BROOKLYN,ROBBERY,FELONY,TRANSIT - NYC SUBWAY
2023-10-03,2023,21.0,40.80697514056,-73.93763452823,25,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-12-18,2023,12.0,40.763856,-73.984963,18,MANHATTAN,GRAND LARCENY,FELONY,CHAIN STORE
2023-09-01,2023,0.0,40.764686,-73.914346,114,QUEENS,GRAND LARCENY,FELONY,DRUG STORE
2023-06-05,2023,3.0,40.828067,-73.93677,32,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-06-19,2023,21.0,40.836622,-73.885536,42,BRONX,GRAND LARCENY,FELONY,STREET
2023-09-09,2023,12.0,40.708877,-73.859436,112,QUEENS,GRAND LARCENY,FELONY,DEPARTMENT STORE
2023-12-30,2023,10.0,40.78756,-73.943129,23,MANHATTAN,GRAND LARCENY,FELONY,DRUG STORE
2023-08-08,2023,16.0,40.6271659971,-74.07594105328,120,STATEN ISLAND,HARRASSMENT 2,VIOLATION,STREET
2023-08-17,2023,2.0,40.831239,-73.909232,42,BRONX,HARRASSMENT 2,VIOLATION,STREET
2023-08-01,2023,14.0,40.73768290103,-73.85204816298,110,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-03-18,2023,2.0,40.76502407883,-73.98483594971,18,MANHATTAN,SEX CRIMES,FELONY,BAR/NIGHT CLUB
2022-06-15,2022,19.0,40.858746,-73.867709,49,BRONX,HARRASSMENT 2,VIOLATION,STREET
2023-09-01,2023,19.0,40.748296,-74.007399,10,MANHATTAN,FELONY ASSAULT,FELONY,MARINA/PIER
2023-02-01,2023,18.0,40.72044188847,-74.00674397419,1,MANHATTAN,SEX CRIMES,MISDEMEANOR,HOTEL/MOTEL
2023-12-01,2023,12.0,40.639156,-74.00575,72,BROOKLYN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2022-06-17,2022,17.0,40.733908,-74.000781,6,MANHATTAN,HARRASSMENT 2,VIOLATION,RESTAURANT/DINER
2022-05-01,2022,7.0,40.751831,-73.979995,14,MANHATTAN,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2022-05-09,2022,20.0,40.604001,-73.754742,101,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,HOTEL/MOTEL
2023-06-02,2023,18.0,40.753303,-74.000079,10,MANHATTAN,GRAND LARCENY,FELONY,CHAIN STORE
2023-06-09,2023,3.0,40.650426,-74.004782,72,BROOKLYN,FELONY ASSAULT,FELONY,STREET
2022-11-20,2022,14.0,40.7591996725,-73.98461925002,18,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-10-13,2023,7.0,40.59401905866,-73.96085431584,61,BROOKLYN,SEX CRIMES,MISDEMEANOR,FAST FOOD
2023-12-27,2023,12.0,40.756039,-73.984865,14,MANHATTAN,HARRASSMENT 2,VIOLATION,RESTAURANT/DINER
2023-02-23,2023,9.0,40.616099,-74.103268,120,STATEN ISLAND,GRAND LARCENY,FELONY,STORE UNCLASSIFIED
2023-11-04,2023,15.0,40.750579,-73.870264,115,QUEENS,GRAND LARCENY,FELONY,CHAIN STORE
2023-10-01,2023,9.0,40.746748,-73.981587,14,MANHATTAN,GRAND LARCENY,FELONY,DRUG STORE
2023-12-01,2023,0.0,40.703067,-73.947223,90,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-10-01,2023,9.0,40.724372,-73.983243,9,MANHATTAN,GRAND LARCENY,FELONY,BAR/NIGHT CLUB
2023-06-01,2023,14.0,40.793893,-73.946136,23,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2022-06-02,2022,15.0,40.724044,-73.996179,5,MANHATTAN,ROBBERY,FELONY,CLOTHING/BOUTIQUE
2023-10-07,2023,18.0,40.642657,-73.994935,66,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,PARK/PLAYGROUND
2023-01-01,2023,8.0,40.67449568653,-73.9305713256,77,BROOKLYN,SEX CRIMES,MISDEMEANOR,RESTAURANT/DINER
2023-08-14,2023,16.0,40.70723981617,-73.79272672559,103,QUEENS,RAPE,FELONY,STREET
2022-05-31,2022,20.0,40.766471,-73.945598,114,MANHATTAN,HARRASSMENT 2,VIOLATION,PARK/PLAYGROUND
2023-05-30,2023,11.0,40.757691,-73.834115,109,QUEENS,GRAND LARCENY,FELONY,CHAIN STORE
2022-09-01,2022,0.0,40.76231580042,-73.82744800186,109,QUEENS,SEX CRIMES,MISDEMEANOR,STREET
2023-12-26,2023,0.0,40.520408,-74.196963,123,STATEN ISLAND,GRAND LARCENY,FELONY,ATM
2023-12-08,2023,10.0,40.81909482251,-73.9409289801,32,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-10-06,2023,9.0,40.759905,-73.98629,18,MANHATTAN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2023-12-18,2023,21.0,40.749404,-73.991784,14,MANHATTAN,GRAND LARCENY,FELONY,TRANSIT FACILITY (OTHER)
2022-05-26,2022,22.0,40.762059,-73.77023,111,QUEENS,GRAND LARCENY,FELONY,BAR/NIGHT CLUB
2023-12-01,2023,21.0,40.765051,-73.987805,18,MANHATTAN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2023-10-15,2023,0.0,40.758471,-73.937463,114,QUEENS,GRAND LARCENY,FELONY,PARKING LOT/GARAGE (PUBLIC)
2023-08-13,2023,17.0,40.80322391336,-73.9445984546,25,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-12-01,2023,8.0,40.637813,-74.079688,120,STATEN ISLAND,GRAND LARCENY,FELONY,CHAIN STORE
2022-05-24,2022,17.0,40.820085,-73.901447,41,BRONX,FELONY ASSAULT,FELONY,STREET
2023-05-20,2023,11.0,40.77588,-73.950106,19,MANHATTAN,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2023-09-23,2023,0.0,40.745596,-73.957481,108,QUEENS,HARRASSMENT 2,VIOLATION,PARK/PLAYGROUND
2023-09-19,2023,11.0,40.860707,-73.899247,46,BRONX,GRAND LARCENY,FELONY,STREET
2023-05-21,2023,17.0,40.746513,-73.91755,108,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2022-03-01,2022,8.0,40.631124,-74.020498,68,BROOKLYN,GRAND LARCENY,FELONY,STORE UNCLASSIFIED
2022-03-10,2022,12.0,40.72747,-73.734443,105,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-12-17,2023,17.0,40.723175,-74.000886,1,MANHATTAN,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2023-11-06,2023,12.0,40.86994867802,-73.90403650576,52,BRONX,HARRASSMENT 2,VIOLATION,GROCERY/BODEGA
2023-07-10,2023,11.0,40.6881123814,-73.81933080911,106,QUEENS,GRAND LARCENY,FELONY,STREET
2023-05-17,2023,23.0,40.77949772523,-73.95558406795,19,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-12-23,2023,22.0,40.598804,-73.997705,62,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-05-31,2023,18.0,40.684454,-73.97775,78,BROOKLYN,GRAND LARCENY,FELONY,CHAIN STORE
2022-08-18,2022,8.0,40.673196,-73.946012,77,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-10-01,2023,15.0,40.73011306687,-73.81090891488,107,QUEENS,RAPE,FELONY,PARK/PLAYGROUND
2022-03-08,2022,23.0,40.81038623589,-73.91519811247,40,BRONX,FELONY ASSAULT,FELONY,STREET
2022-03-21,2022,16.0,40.746138,-73.983088,14,MANHATTAN,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2022-09-14,2022,10.0,40.75822,-73.98907,14,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-11-04,2023,18.0,40.81035186346,-73.92494232564,40,BRONX,SEX CRIMES,MISDEMEANOR,BAR/NIGHT CLUB
2023-03-01,2023,0.0,40.74896408141,-73.89175215438,115,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-05-04,2023,21.0,40.623316,-73.936445,63,BROOKLYN,GRAND LARCENY,FELONY,TAXI/LIVERY (UNLICENSED)
2023-12-02,2023,22.0,40.67182806425,-73.77449704272,113,QUEENS,FELONY ASSAULT,FELONY,STREET
2023-12-07,2023,12.0,40.729069,-73.984214,9,MANHATTAN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2023-11-03,2023,14.0,40.82009753521,-73.95507644617,30,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-12-18,2023,23.0,40.564361,-74.115914,122,STATEN ISLAND,HARRASSMENT 2,VIOLATION,GROCERY/BODEGA
2023-01-03,2023,8.0,40.69818,-73.979038,88,BROOKLYN,GRAND LARCENY,FELONY,GROCERY/BODEGA
2023-12-11,2023,0.0,40.724044,-73.996179,5,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-05-03,2023,20.0,40.77688424505,-73.92331050717,114,QUEENS,GRAND LARCENY,FELONY,PARK/PLAYGROUND
2022-03-28,2022,20.0,40.82227104113,-73.91169778028,42,BRONX,RAPE,FELONY,PARKING LOT/GARAGE (PUBLIC)
2023-11-08,2023,13.0,40.68024087362,-73.94674848326,79,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-01-01,2023,9.0,40.749747,-73.985615,14,MANHATTAN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2023-04-13,2023,8.0,40.750908,-73.994396,14,MANHATTAN,GRAND LARCENY,FELONY,PUBLIC BUILDING
2023-11-11,2023,10.0,40.733729,-73.871197,110,QUEENS,GRAND LARCENY,FELONY,DEPARTMENT STORE
2023-07-28,2023,7.0,40.728417,-73.944962,94,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-01-11,2023,8.0,40.720827,-74.005228,1,MANHATTAN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2023-12-10,2023,10.0,40.821812,-73.895871,41,BRONX,GRAND LARCENY,FELONY,STORE UNCLASSIFIED
2023-12-19,2023,14.0,40.629655,-73.979449,66,BROOKLYN,HARRASSMENT 2,VIOLATION,CLOTHING/BOUTIQUE
2023-09-13,2023,13.0,40.850991,-73.909899,46,BRONX,GRAND LARCENY,FELONY,STREET
2023-12-19,2023,19.0,40.749387,-73.982823,14,MANHATTAN,GRAND LARCENY,FELONY,BAR/NIGHT CLUB
2023-04-25,2023,3.0,40.642761,-74.010965,72,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-02-06,2023,8.0,40.68095,-73.845766,106,QUEENS,GRAND LARCENY,FELONY,STORE UNCLASSIFIED
2023-01-15,2023,0.0,40.716012012,-73.9973320301,5,MANHATTAN,SEX CRIMES,FELONY,HOTEL/MOTEL
2023-11-10,2023,3.0,40.752256,-73.983882,14,MANHATTAN,GRAND LARCENY,FELONY,BAR/NIGHT CLUB
2023-08-13,2023,19.0,40.75071793432,-73.85876481264,110,QUEENS,GRAND LARCENY,FELONY,STREET
2023-09-03,2023,2.0,40.675653,-73.815698,106,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-09-28,2023,15.0,40.72044188847,-74.00674397419,1,MANHATTAN,SEX CRIMES,MISDEMEANOR,PUBLIC BUILDING
2022-07-01,2022,17.0,40.6959330116,-73.90466563151,104,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,TRANSIT - NYC SUBWAY
2023-12-20,2023,12.0,40.862158,-73.890743,52,BRONX,GRAND LARCENY,FELONY,STORE UNCLASSIFIED
2023-10-22,2023,1.0,40.732597,-74.002821,6,MANHATTAN,FELONY ASSAULT,FELONY,BAR/NIGHT CLUB
2022-02-27,2022,22.0,40.745841,-73.885024,110,QUEENS,FELONY ASSAULT,FELONY,STREET
2023-05-16,2023,17.0,40.666955,-73.946599,71,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-06-04,2023,8.0,40.815866,-73.847299,43,BRONX,GRAND LARCENY,FELONY,STREET
2023-04-11,2023,20.0,40.73941094045,-74.00539122637,6,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-12-01,2023,17.0,40.538576,-74.238529,123,STATEN ISLAND,HARRASSMENT 2,VIOLATION,SMALL MERCHANT
2023-07-29,2023,2.0,40.716012012,-73.9973320301,5,MANHATTAN,RAPE,FELONY,STREET
2023-11-04,2023,18.0,40.840481,-73.940203,33,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-12-01,2023,0.0,40.88286213132,-73.9035744897,50,BRONX,SEX CRIMES,MISDEMEANOR,PUBLIC BUILDING
2023-12-10,2023,21.0,40.826503,-73.948536,30,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-05-23,2023,12.0,40.6912,-73.78037,113,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-01-30,2023,8.0,40.625319,-74.000421,68,BROOKLYN,GRAND LARCENY,FELONY,ATM
2023-04-13,2023,11.0,40.665699,-73.914588,73,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-11-01,2023,22.0,40.732632,-74.001158,6,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-11-05,2023,19.0,40.854112,-73.888808,48,BRONX,HARRASSMENT 2,VIOLATION,RESTAURANT/DINER
2023-08-01,2023,17.0,40.63059985044,-73.97370531603,70,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-12-04,2023,17.0,40.65008147536,-73.96100738418,70,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-11-25,2023,19.0,40.702733,-73.994001,84,BROOKLYN,GRAND LARCENY,FELONY,FAST FOOD
2023-01-01,2023,8.0,40.892305,-73.853947,47,BRONX,GRAND LARCENY,FELONY,STORE UNCLASSIFIED
2023-10-01,2023,12.0,40.720809,-73.844383,112,QUEENS,GRAND LARCENY,FELONY,CHAIN STORE
2023-04-12,2023,17.0,40.82859657635,-73.92172604065,44,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-12-21,2023,0.0,40.756184,-73.986256,14,MANHATTAN,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2023-11-29,2023,9.0,40.594025,-74.068982,122,STATEN ISLAND,FELONY ASSAULT,FELONY,PUBLIC BUILDING
2023-08-19,2023,23.0,40.749404,-73.991784,14,MANHATTAN,GRAND LARCENY,FELONY,TRANSIT FACILITY (OTHER)
2023-11-14,2023,17.0,40.76239633791,-73.97860092412,18,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-10-31,2023,0.0,40.68078561263,-73.97447511622,78,BROOKLYN,SEX CRIMES,FELONY,PARK/PLAYGROUND
2023-09-15,2023,2.0,40.751426,-74.003302,10,MANHATTAN,GRAND LARCENY,FELONY,BAR/NIGHT CLUB
2023-11-16,2023,18.0,40.722183,-73.867212,104,QUEENS,GRAND LARCENY,FELONY,RESTAURANT/DINER
2023-12-02,2023,2.0,40.75802176522,-73.98179321025,18,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,TRANSIT - NYC SUBWAY
2023-11-14,2023,17.0,40.75656758464,-73.87593153413,115,QUEENS,RAPE,FELONY,STREET
2023-12-12,2023,0.0,40.75353270126,-73.99453689202,14,MANHATTAN,RAPE,FELONY,HOTEL/MOTEL
2023-11-16,2023,16.0,40.633409,-73.948237,70,BROOKLYN,GRAND LARCENY,FELONY,ATM
2023-03-03,2023,22.0,40.703499,-73.920029,83,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-10-02,2023,12.0,40.82009753521,-73.95507644617,30,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-11-18,2023,22.0,40.672508,-73.925204,77,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-03-28,2023,20.0,40.8711195295,-73.87682640515,52,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-06-21,2023,10.0,40.74530055037,-73.98684554391,13,MANHATTAN,HARRASSMENT 2,VIOLATION,BUS STOP
2023-12-19,2023,15.0,40.712926,-73.9065,104,QUEENS,HARRASSMENT 2,VIOLATION,FAST FOOD
2023-07-04,2023,18.0,40.70876584613,-73.99928222167,5,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-10-08,2023,8.0,40.673333,-73.967319,77,BROOKLYN,GRAND LARCENY,FELONY,GROCERY/BODEGA
2023-09-13,2023,15.0,40.708023,-73.923457,83,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-03-26,2023,14.0,40.71858356414,-73.99174613702,5,MANHATTAN,FELONY ASSAULT,FELONY,GROCERY/BODEGA
2023-01-26,2023,15.0,40.723609,-73.999989,1,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-03-24,2023,20.0,40.87176755846,-73.91336618321,34,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-10-24,2023,8.0,40.701547,-73.877091,104,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-07-28,2023,10.0,40.550393,-74.150555,122,STATEN ISLAND,GRAND LARCENY,FELONY,SMALL MERCHANT
2023-07-11,2023,18.0,40.72543198687,-73.99677099366,5,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-11-22,2023,19.0,40.75315,-73.911622,114,QUEENS,GRAND LARCENY,FELONY,DEPARTMENT STORE
2023-12-31,2023,23.0,40.70272,-73.790275,103,QUEENS,HARRASSMENT 2,VIOLATION,PARKING LOT/GARAGE (PUBLIC)
2023-07-17,2023,12.0,40.74576745691,-73.86420675325,110,QUEENS,FELONY ASSAULT,FELONY,FAST FOOD
2023-12-08,2023,16.0,40.768081,-73.98239,18,MANHATTAN,GRAND LARCENY,FELONY,FOOD SUPERMARKET
2022-03-20,2022,19.0,40.70723981617,-73.79272672559,103,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-03-22,2023,16.0,40.840132,-73.925861,44,BRONX,ROBBERY,FELONY,STREET
2023-10-01,2023,10.0,40.765152,-73.981258,18,MANHATTAN,GRAND LARCENY,FELONY,HOTEL/MOTEL
2023-11-16,2023,21.0,40.850489,-73.901015,46,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-02-21,2023,21.0,40.829679,-73.940648,30,MANHATTAN,FELONY ASSAULT,FELONY,FOOD SUPERMARKET
2023-08-24,2023,18.0,40.75656758464,-73.87593153413,115,QUEENS,SEX CRIMES,MISDEMEANOR,HOTEL/MOTEL
2023-10-03,2023,15.0,40.869594,-73.860928,49,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,BUS (OTHER)
2023-03-19,2023,18.0,40.84382420337,-73.91036660374,44,BRONX,GRAND LARCENY,FELONY,STREET
2023-05-10,2023,20.0,40.823868,-73.891861,41,BRONX,GRAND LARCENY,FELONY,CHAIN STORE
2023-10-28,2023,9.0,40.751591,-73.992043,14,MANHATTAN,HARRASSMENT 2,VIOLATION,SHOE
2023-03-18,2023,16.0,40.678727,-73.908209,73,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-09-04,2023,8.0,40.80817220961,-73.95634519264,26,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-06-13,2023,20.0,40.70842603476,-73.95790377645,90,BROOKLYN,FELONY ASSAULT,FELONY,TRANSIT - NYC SUBWAY
2022-03-17,2022,2.0,40.58191582266,-73.82977392393,100,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-08-04,2023,18.0,40.85121316769,-73.93521605199,34,MANHATTAN,SEX CRIMES,MISDEMEANOR,RESTAURANT/DINER
2023-08-04,2023,18.0,40.85121316769,-73.93521605199,34,MANHATTAN,SEX CRIMES,MISDEMEANOR,STREET
2023-08-04,2023,18.0,40.864049,-73.926315,34,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,RESTAURANT/DINER
2023-11-06,2023,8.0,40.687678,-73.989824,84,BROOKLYN,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2023-09-24,2023,11.0,40.734471,-73.864718,110,QUEENS,GRAND LARCENY,FELONY,DRUG STORE
2023-03-08,2023,16.0,40.72044188847,-74.00674397419,1,MANHATTAN,SEX CRIMES,MISDEMEANOR,PARK/PLAYGROUND
2023-03-13,2023,20.0,40.746665,-73.788928,111,QUEENS,GRAND LARCENY,FELONY,STREET
2023-11-20,2023,12.0,40.726992,-73.712302,105,QUEENS,HARRASSMENT 2,VIOLATION,TELECOMM. STORE
2022-06-18,2022,2.0,40.76949511844,-73.91502417039,114,QUEENS,RAPE,FELONY,HOTEL/MOTEL
2023-03-12,2023,23.0,40.85742114887,-73.89995518232,46,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,BUS (NYC TRANSIT)
2023-12-29,2023,22.0,40.75219043401,-73.9934635984,14,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-10-20,2023,12.0,40.634663,-73.895677,69,BROOKLYN,GRAND LARCENY,FELONY,DRUG STORE
2023-08-27,2023,18.0,40.83128799071,-73.88172426203,43,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,PARK/PLAYGROUND
2023-12-20,2023,19.0,40.739383,-73.988443,13,MANHATTAN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2023-12-05,2023,9.0,40.715372,-74.002572,5,MANHATTAN,HARRASSMENT 2,VIOLATION,PUBLIC BUILDING
2023-04-21,2023,12.0,40.757859,-73.784521,111,QUEENS,GRAND LARCENY,FELONY,SMALL MERCHANT
2023-09-15,2023,15.0,40.764085,-73.990368,18,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-11-18,2023,14.0,40.655186,-73.933191,67,BROOKLYN,FELONY ASSAULT,FELONY,STREET
2023-12-11,2023,21.0,40.76142,-73.999734,10,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2022-06-09,2022,0.0,40.703275,-73.991609,84,BROOKLYN,GRAND LARCENY,FELONY,CHAIN STORE
2023-03-11,2023,8.0,40.71617031915,-73.8047424438,107,QUEENS,HARRASSMENT 2,VIOLATION,STREET
2023-07-01,2023,17.0,40.704218,-73.930018,90,BROOKLYN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2022-03-09,2022,9.0,40.675575,-73.989033,78,BROOKLYN,HARRASSMENT 2,VIOLATION,FOOD SUPERMARKET
2023-12-15,2023,12.0,40.576818,-73.960476,60,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2023-03-08,2023,22.0,40.691193,-73.911023,83,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-12-15,2023,0.0,40.73384,-73.999604,6,MANHATTAN,GRAND LARCENY,FELONY,RESTAURANT/DINER
2023-12-15,2023,12.0,40.753164,-73.992754,14,MANHATTAN,GRAND LARCENY,FELONY,CHAIN STORE
2023-12-05,2023,22.0,40.745027,-73.954575,108,QUEENS,GRAND LARCENY,FELONY,STREET
2023-09-17,2023,17.0,40.72482,-73.998965,1,MANHATTAN,GRAND LARCENY,FELONY,CHAIN STORE
2023-12-28,2023,0.0,40.755483,-73.925129,114,QUEENS,GRAND LARCENY,FELONY,FAST FOOD
2023-12-14,2023,12.0,40.8241884289,-73.91384003148,42,BRONX,FELONY ASSAULT,FELONY,STREET
2023-12-20,2023,23.0,40.755667,-73.977189,18,MANHATTAN,GRAND LARCENY,FELONY,TRANSIT FACILITY (OTHER)
2023-12-22,2023,20.0,40.86502025101,-73.89275994295,52,BRONX,GRAND LARCENY,FELONY,STREET
2023-12-01,2023,9.0,40.759476,-73.976517,18,MANHATTAN,GRAND LARCENY,FELONY,SHOE
2023-01-30,2023,17.0,40.626342,-74.130688,120,STATEN ISLAND,HARRASSMENT 2,VIOLATION,DRUG STORE
2023-09-17,2023,3.0,40.701747,-73.993961,84,BROOKLYN,FELONY ASSAULT,FELONY,STREET
2023-10-09,2023,12.0,40.718524,-73.960317,94,BROOKLYN,GRAND LARCENY,FELONY,CLOTHING/BOUTIQUE
2023-08-03,2023,10.0,40.763251,-73.970606,19,MANHATTAN,GRAND LARCENY,FELONY,PUBLIC BUILDING
2023-10-10,2023,8.0,40.720852,-73.759871,107,QUEENS,GRAND LARCENY,FELONY,ATM
2023-11-01,2023,7.0,40.594995,-73.992033,62,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-05-25,2023,21.0,40.511154,-74.241283,123,STATEN ISLAND,GRAND LARCENY,FELONY,SMALL MERCHANT
2023-12-21,2023,14.0,40.701146,-73.909391,104,QUEENS,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
2023-10-28,2023,0.0,40.735489,-74.006014,6,MANHATTAN,GRAND LARCENY,FELONY,BAR/NIGHT CLUB
2023-02-25,2023,23.0,40.649352,-73.949418,67,BROOKLYN,GRAND LARCENY,FELONY,STREET
2023-12-04,2023,14.0,40.528088,-74.237076,123,STATEN ISLAND,DANGEROUS WEAPONS,FELONY,CHAIN STORE
2023-02-26,2023,7.0,40.73975138823,-74.00252241398,10,MANHATTAN,GRAND LARCENY,FELONY,TRANSIT - NYC SUBWAY
2023-01-06,2023,8.0,40.719851,-73.983223,7,MANHATTAN,GRAND LARCENY,FELONY,SMALL MERCHANT
2023-08-12,2023,11.0,40.750423,-73.98928,14,MANHATTAN,GRAND LARCENY,FELONY,DEPARTMENT STORE
2023-11-09,2023,7.0,40.80608,-73.942508,25,MANHATTAN,HARRASSMENT 2,VIOLATION,STREET
2023-10-19,2023,20.0,40.623608,-74.02357,68,BROOKLYN,HARRASSMENT 2,VIOLATION,STREET
2022-02-23,2022,18.0,40.844311,-73.93894,33,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-12-01,2023,12.0,40.778497,-73.956314,19,MANHATTAN,HARRASSMENT 2,VIOLATION,FAST FOOD
2023-12-30,2023,8.0,40.82009753521,-73.95507644617,30,MANHATTAN,GRAND LARCENY,FELONY,STREET
2023-12-19,2023,17.0,40.8832851381,-73.88319042429,52,BRONX,ASSAULT 3 & RELATED OFFENSES,MISDEMEANOR,STREET
